ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,ukip,green,snp,pc,dup,sf,sdlp,uup,alliance,other
E14000979,E12000002,Stretford and Urmston,Greater Manchester,North West,England,Borough,08/05/15 06:09,Lab hold,Lab,Con,69026,46386,183,11685,12916,24601,1362,5068,2187,0,0,0,0,0,0,0,252
E14000980,E12000009,Stroud,Gloucestershire,South West,England,County,08/05/15 03:51,Con hold,Con,Lab,80544,60819,121,4866,27813,22947,2086,4848,2779,0,0,0,0,0,0,0,346
E14000981,E12000006,Suffolk Coastal,Suffolk,East,England,County,08/05/15 06:52,Con hold,Con,Lab,77816,55594,168,18842,28855,10013,4777,8655,3294,0,0,0,0,0,0,0,0
E14000982,E12000001,Sunderland Central,Tyne and Wear,North East,England,Borough,07/05/15 23:16,Lab hold,Lab,Con,72950,41762,166,11179,9780,20959,1105,7997,1706,0,0,0,0,0,0,0,215
E14000983,E12000008,Surrey Heath,Surrey,South East,England,County,08/05/15 07:33,Con hold,Con,UKIP,79515,54431,252,24804,32582,6100,4937,7778,2400,0,0,0,0,0,0,0,634
E14000984,E12000007,Sutton and Cheam,London,London,England,Borough,08/05/15 04:35,Con gain from LD,Con,LD,69228,49905,116,3921,20732,5546,16811,5341,1051,0,0,0,0,0,0,0,424
E14000985,E12000005,Sutton Coldfield,West Midlands,West Midlands,England,Borough,08/05/15 04:50,Con hold,Con,Lab,74956,50854,173,16417,27782,11365,2627,7489,1426,0,0,0,0,0,0,0,165
W07000048,W92000004,Swansea East,West Glamorgan,Wales,Wales,Borough,08/05/15 03:26,Lab hold,Lab,UKIP,58011,33618,107,12028,5142,17807,1392,5779,0,0,3498,0,0,0,0,0,0
W07000047,W92000004,Swansea West,West Glamorgan,Wales,Wales,Borough,08/05/15 06:10,Lab hold,Lab,Con,58776,35156,116,7036,7931,14967,3178,4744,1784,0,2266,0,0,0,0,0,286
E14000986,E12000005,Tamworth,Staffordshire,West Midlands,England,County,08/05/15 04:37,Con hold,Con,Lab,71913,47174,105,11302,23606,12304,1427,8727,1110,0,0,0,0,0,0,0,0
E14000987,E12000002,Tatton,Cheshire,North West,England,County,08/05/15 07:04,Con hold,Con,Lab,65004,45298,185,18241,26552,8311,3850,4871,1714,0,0,0,0,0,0,0,0
E14000988,E12000009,Taunton Deane,Somerset,South West,England,County,08/05/15 07:09,Con gain from LD,Con,LD,83221,57887,158,15491,27849,5347,12358,6921,2630,0,0,0,0,0,0,0,2782
E14000989,E12000005,Telford,Shropshire,West Midlands,England,Borough,08/05/15 04:41,Con gain from Lab,Con,Lab,66166,40645,214,730,16094,15364,927,7330,930,0,0,0,0,0,0,0,0
E14000990,E12000009,Tewkesbury,Gloucestershire,South West,England,County,08/05/15 07:30,Con hold,Con,Lab,78910,55344,192,21972,30176,8204,7629,7128,2207,0,0,0,0,0,0,0,0
E14000991,E12000009,The Cotswolds,Gloucestershire,South West,England,County,08/05/15 12:36,Con hold,Con,LD,78290,56667,197,21477,32045,5240,10568,6188,2626,0,0,0,0,0,0,0,0
E14000992,E12000005,The Wrekin,Shropshire,West Midlands,England,County,08/05/15 04:35,Con hold,Con,Lab,65942,45437,206,10743,22579,11836,1959,7620,1443,0,0,0,0,0,0,0,0
E14000993,E12000003,Thirsk and Malton,North Yorkshire,Yorkshire and The Humber,England,County,08/05/15 07:18,Con hold,Con,Lab,77451,52365,170,19456,27545,8089,4703,7805,2404,0,0,0,0,0,0,0,1819
E14000994,E12000009,Thornbury and Yate,Avon,South West,England,County,08/05/15 05:39,Con gain from LD,Con,LD,66066,48570,163,1495,19924,3775,18429,5126,1316,0,0,0,0,0,0,0,0
E14000995,E12000006,Thurrock,Essex,East,England,Borough,08/05/15 05:08,Con hold,Con,Lab,77559,49564,126,536,16692,16156,644,15718,0,0,0,0,0,0,0,0,354
E14000996,E12000009,Tiverton and Honiton,Devon,South West,England,County,08/05/15 07:54,Con hold,Con,UKIP,76270,53763,378,20173,29030,6835,5626,8857,3415,0,0,0,0,0,0,0,0
E14000997,E12000008,Tonbridge and Malling,Kent,South East,England,County,08/05/15 05:40,Con hold,Con,UKIP,74877,53670,162,23734,31887,7604,3660,8153,2366,0,0,0,0,0,0,0,0
E14000998,E12000007,Tooting,London,London,England,Borough,08/05/15 01:12,Lab hold,Lab,Con,76782,53529,212,2842,22421,25263,2107,1537,2201,0,0,0,0,0,0,0,0
E14000999,E12000009,Torbay,Devon,South West,England,Borough,08/05/15 04:39,Con gain from LD,Con,LD,76350,48079,135,3286,19551,4166,16265,6540,1557,0,0,0,0,0,0,0,0
W07000053,W92000004,Torfaen,Gwent and Mid Glamorgan,Wales,Wales,County,08/05/15 02:45,Lab hold,Lab,Con,61896,37937,68,8169,8769,16938,1271,7203,746,0,2169,0,0,0,0,0,841
E14001000,E12000009,Torridge and West Devon,Devon,South West,England,County,08/05/15 10:52,Con hold,Con,UKIP,78621,56584,202,18403,28774,6015,7483,10371,3941,0,0,0,0,0,0,0,0
E14001001,E12000009,Totnes,Devon,South West,England,County,08/05/15 05:52,Con hold,Con,UKIP,68630,47097,170,18285,24941,5988,4667,6656,4845,0,0,0,0,0,0,0,0
E14001002,E12000007,Tottenham,London,London,England,Borough,08/05/15 03:13,Lab hold,Lab,Con,70803,42558,213,23564,5090,28654,1756,1512,3931,0,0,0,0,0,0,0,1615
E14001003,E12000009,Truro and Falmouth,Cornwall,South West,England,County,08/05/15 07:10,Con hold,Con,LD,73601,51544,78,14000,22681,7814,8681,5967,4483,0,0,0,0,0,0,0,1918
E14001004,E12000008,Tunbridge Wells,Kent,South East,England,County,08/05/15 05:03,Con hold,Con,Lab,73429,51428,165,22874,30181,7307,4342,6481,2659,0,0,0,0,0,0,0,458
E14001005,E12000007,Twickenham,London,London,England,Borough,08/05/15 04:45,Con gain from LD,Con,LD,80250,62004,122,2017,25580,7129,23563,3069,2463,0,0,0,0,0,0,0,200
E14001006,E12000001,Tynemouth,Tyne and Wear,North East,England,Borough,08/05/15 05:09,Lab hold,Lab,Con,77524,53495,126,8240,17551,25791,1595,6541,2017,0,0,0,0,0,0,0,0
N06000017,N92000002,Upper Bann,Northern Ireland,Northern Ireland,Northern Ireland,County,08/05/15 02:18,DUP hold,DUP,UUP,80060,47219,254,2264,201,0,0,0,0,0,0,15430,11593,4238,13166,1780,811
E14001007,E12000007,Uxbridge and South Ruislip,London,London,England,Borough,08/05/15 04:35,Con hold,Con,Lab,70631,44811,103,10695,22511,11816,2215,6346,1414,0,0,0,0,0,0,0,509
W07000060,W92000004,Vale Of Clwyd,Clwyd,Wales,Wales,County,08/05/15 03:13,Con gain from Lab,Con,Lab,56505,35261,77,237,13760,13523,915,4577,0,0,2486,0,0,0,0,0,0
W07000078,W92000004,Vale Of Glamorgan,South Glamorgan,Wales,Wales,County,08/05/15 05:33,Con hold,Con,Lab,72794,51293,86,6880,23607,16727,1309,5489,1054,0,2869,0,0,0,0,0,238
E14001008,E12000007,Vauxhall,London,London,England,Borough,08/05/15 03:28,Lab hold,Lab,Con,82231,47941,234,12708,13070,25778,3312,1385,3658,0,0,0,0,0,0,0,738
E14001009,E12000003,Wakefield,West Yorkshire,Yorkshire and The Humber,England,County,08/05/15 06:08,Lab hold,Lab,Con,70521,42973,106,2613,14688,17301,1483,7862,1069,0,0,0,0,0,0,0,570
E14001010,E12000002,Wallasey,Merseyside,North West,England,Borough,08/05/15 03:41,Lab hold,Lab,Con,65495,43366,179,16348,9828,26176,1011,5063,1288,0,0,0,0,0,0,0,0
E14001011,E12000005,Walsall North,West Midlands,West Midlands,England,Borough,08/05/15 04:35,Lab hold,Lab,Con,67080,36883,137,1937,12455,14392,840,8122,529,0,0,0,0,0,0,0,545
E14001012,E12000005,Walsall South,West Midlands,West Midlands,England,Borough,08/05/15 04:48,Lab hold,Lab,Con,67743,41838,198,6007,13733,19740,676,6540,1149,0,0,0,0,0,0,0,0
E14001013,E12000007,Walthamstow,London,London,England,County,08/05/15 06:35,Lab hold,Lab,Con,67015,41796,181,23195,5584,28779,1661,2507,2661,0,0,0,0,0,0,0,604
E14001014,E12000001,Wansbeck,Northumberland,North East,England,County,08/05/15 13:02,Lab hold,Lab,Con,60705,38528,68,10881,8386,19267,2407,7014,1454,0,0,0,0,0,0,0,0
E14001015,E12000008,Wantage,Oxfordshire,South East,England,County,08/05/15 07:12,Con hold,Con,Lab,82931,58320,212,21749,31092,9343,7611,7288,2986,0,0,0,0,0,0,0,0
E14001016,E12000005,Warley,West Midlands,West Midlands,England,Borough,08/05/15 03:33,Lab hold,Lab,Con,63738,37829,209,14702,7310,22012,805,6237,1465,0,0,0,0,0,0,0,0
E14001017,E12000002,Warrington North,Cheshire,North West,England,Borough,08/05/15 06:34,Lab hold,Lab,Con,72104,45419,201,8923,12797,21720,1881,7757,1264,0,0,0,0,0,0,0,0
E14001018,E12000002,Warrington South,Cheshire,North West,England,Borough,08/05/15 07:27,Con hold,Con,Lab,84767,59353,199,2750,25928,23178,3335,4909,1765,0,0,0,0,0,0,0,238
E14001019,E12000005,Warwick and Leamington,Warwickshire,West Midlands,England,Borough,08/05/15 13:58,Con hold,Con,Lab,71578,50581,213,6606,24249,17643,2512,4183,1994,0,0,0,0,0,0,0,0
E14001020,E12000001,Washington and Sunderland West,Tyne and Wear,North East,England,Borough,07/05/15 23:29,Lab hold,Lab,UKIP,68190,37257,190,13157,7033,20478,993,7321,1091,0,0,0,0,0,0,0,341
E14001021,E12000006,Watford,Hertfordshire,East,England,Borough,08/05/15 04:39,Con hold,Con,Lab,83535,56149,211,9794,24400,14606,10152,5481,1332,0,0,0,0,0,0,0,178
E14001022,E12000006,Waveney,Suffolk,East,England,County,08/05/15 08:05,Con hold,Con,Lab,80166,52196,143,2408,22104,19696,1055,7580,1761,0,0,0,0,0,0,0,0
E14001023,E12000008,Wealden,East Sussex,South East,England,County,08/05/15 05:09,Con hold,Con,UKIP,80236,57017,181,22967,32508,6165,5180,9541,3623,0,0,0,0,0,0,0,0
E14001024,E12000002,Weaver Vale,Cheshire,North West,England,County,08/05/15 06:46,Con hold,Con,Lab,68407,46867,77,806,20227,19421,1395,4547,1183,0,0,0,0,0,0,0,94
E14001025,E12000004,Wellingborough,Northamptonshire,East Midlands,England,County,08/05/15 04:41,Con hold,Con,UKIP,74317,50430,239,16397,26265,9839,2240,9868,2218,0,0,0,0,0,0,0,0
E14001026,E12000009,Wells,Somerset,South West,England,County,08/05/15 11:26,Con gain from LD,Con,LD,79405,56904,182,7585,26247,3780,18662,5644,2331,0,0,0,0,0,0,0,240
E14001027,E12000006,Welwyn Hatfield,Hertfordshire,East,England,County,08/05/15 06:03,Con hold,Con,Lab,73247,50205,171,12153,25281,13128,3140,6556,1742,0,0,0,0,0,0,0,358
E14001028,E12000003,Wentworth and Dearne,South Yorkshire,Yorkshire and The Humber,England,County,08/05/15 04:34,Lab hold,Lab,UKIP,74283,43189,158,13838,6441,24571,1135,10733,0,0,0,0,0,0,0,0,309
S14000058,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,Scotland,County,08/05/15 04:45,SNP gain from LD,SNP,Con,73445,55196,43,7033,15916,2487,11812,1006,885,22949,0,0,0,0,0,0,141
E14001029,E12000005,West Bromwich East,West Midlands,West Midlands,England,Borough,08/05/15 10:31,Lab hold,Lab,Con,63637,37492,141,9470,9347,18817,751,7949,628,0,0,0,0,0,0,0,0
E14001030,E12000005,West Bromwich West,West Midlands,West Midlands,England,Borough,08/05/15 03:42,Lab hold,Lab,UKIP,65524,35026,130,7742,8365,16578,550,8836,697,0,0,0,0,0,0,0,0
E14001031,E12000009,West Dorset,Dorset,South West,England,County,08/05/15 06:18,Con hold,Con,LD,78000,56458,185,16130,28329,5633,12199,7055,3242,0,0,0,0,0,0,0,0
S14000059,S92000003,West Dunbartonshire,Scotland,Scotland,Scotland,County,08/05/15 02:23,SNP gain from Lab Coop,SNP,Lab,69208,51141,61,14171,3597,16027,816,0,0,30198,0,0,0,0,0,0,503
E14001032,E12000007,West Ham,London,London,England,Borough,08/05/15 04:34,Lab hold,Lab,Con,90640,52793,217,27986,8146,36132,1430,3950,2651,0,0,0,0,0,0,0,484
E14001033,E12000002,West Lancashire,Lancashire,North West,England,County,08/05/15 04:55,Lab hold,Lab,Con,70906,49676,117,8360,16114,24474,1298,6058,1582,0,0,0,0,0,0,0,150
E14001036,E12000007,Westminster North,London,London,England,Borough,08/05/15 03:04,Lab hold,Lab,Con,62346,39514,186,1977,16527,18504,1457,1489,1322,0,0,0,0,0,0,0,215
E14001037,E12000002,Westmorland and Lonsdale,Cumbria,North West,England,County,08/05/15 03:25,LD hold,LD,Con,65857,48929,123,8949,16245,2661,25194,3031,1798,0,0,0,0,0,0,0,0
E14001038,E12000009,Weston-Super-Mare,Avon,South West,England,County,08/05/15 07:25,Con hold,Con,Lab,80309,52552,231,15609,25203,9594,5486,9366,2592,0,0,0,0,0,0,0,311
E14001034,E12000006,West Suffolk,Suffolk,East,England,County,08/05/15 04:56,Con hold,Con,UKIP,76198,49232,197,14984,25684,8604,2465,10700,1779,0,0,0,0,0,0,0,0
N06000018,N92000002,West Tyrone,Northern Ireland,Northern Ireland,Northern Ireland,County,08/05/15 01:47,SF hold,SF,DUP,63856,38654,353,10060,169,0,0,0,780,0,0,6747,16807,6444,6144,869,694
E14001035,E12000005,West Worcestershire,Hereford and Worcester,West Midlands,England,County,08/05/15 04:32,Con hold,Con,UKIP,73394,54100,198,22578,30342,7244,5245,7764,3505,0,0,0,0,0,0,0,0
E14001039,E12000002,Wigan,Greater Manchester,North West,England,County,08/05/15 03:26,Lab hold,Lab,Con,75990,45293,126,14236,9389,23625,1255,8818,1273,0,0,0,0,0,0,0,933
E14001040,E12000007,Wimbledon,London,London,England,Borough,08/05/15 02:55,Con hold,Con,Lab,65853,48422,144,12619,25225,12606,6129,2476,1986,0,0,0,0,0,0,0,0
E14001041,E12000008,Winchester,Hampshire,South East,England,County,08/05/15 07:48,Con hold,Con,LD,74119,55316,165,16914,30425,4613,13511,4122,2645,0,0,0,0,0,0,0,0
E14001042,E12000008,Windsor,Berkshire,South East,England,County,08/05/15 06:47,Con hold,Con,Lab,71538,50160,189,25083,31797,6714,4323,4992,1834,0,0,0,0,0,0,0,500
E14001043,E12000002,Wirral South,Merseyside,North West,England,County,08/05/15 04:37,Lab hold,Lab,Con,56956,41837,143,4599,15566,20165,1474,3737,895,0,0,0,0,0,0,0,0
E14001044,E12000002,Wirral West,Merseyside,North West,England,County,08/05/15 05:00,Lab gain from Con,Lab,Con,55377,41858,150,417,18481,18898,1433,2772,0,0,0,0,0,0,0,0,274
E14001045,E12000006,Witham,Essex,East,England,County,08/05/15 06:18,Con hold,Con,UKIP,67090,47168,167,19554,27123,7467,2891,7569,2038,0,0,0,0,0,0,0,80
E14001046,E12000008,Witney,Oxfordshire,South East,England,County,08/05/15 05:43,Con hold,Con,Lab,79767,58482,188,25155,35201,10046,3953,5352,2970,0,0,0,0,0,0,0,960
E14001047,E12000008,Woking,Surrey,South East,England,County,08/05/15 05:29,Con hold,Con,Lab,74269,51964,149,20810,29199,8389,6047,5873,2109,0,0,0,0,0,0,0,347
E14001048,E12000008,Wokingham,Berkshire,South East,England,County,08/05/15 05:41,Con hold,Con,Lab,77881,55999,166,24197,32329,8132,7572,5516,2092,0,0,0,0,0,0,0,358
E14001049,E12000005,Wolverhampton North East,West Midlands,West Midlands,England,Borough,08/05/15 05:12,Lab hold,Lab,Con,61065,34003,130,5495,10174,15669,935,6524,701,0,0,0,0,0,0,0,0
E14001050,E12000005,Wolverhampton South East,West Midlands,West Midlands,England,Borough,08/05/15 05:21,Lab hold,Lab,Con,62556,34764,138,10778,7761,18539,798,7061,605,0,0,0,0,0,0,0,0
E14001051,E12000005,Wolverhampton South West,West Midlands,West Midlands,England,Borough,08/05/15 05:39,Lab gain from Con,Lab,Con,60368,40209,139,801,16573,17374,845,4310,1058,0,0,0,0,0,0,0,49
E14001052,E12000005,Worcester,Hereford and Worcester,West Midlands,England,Borough,08/05/15 03:05,Con hold,Con,Lab,72461,49723,137,5646,22534,16888,1677,6378,2024,0,0,0,0,0,0,0,222
E14001053,E12000002,Workington,Cumbria,North West,England,County,08/05/15 05:15,Lab hold,Lab,Con,58615,38463,232,4686,11596,16282,1708,7538,1149,0,0,0,0,0,0,0,190
E14001054,E12000002,Worsley and Eccles South,Greater Manchester,North West,England,County,08/05/15 05:15,Lab hold,Lab,Con,72177,42048,136,5946,12654,18600,1100,7688,1242,0,0,0,0,0,0,0,764
E14001055,E12000008,Worthing West,West Sussex,South East,England,Borough,08/05/15 06:59,Con hold,Con,UKIP,75617,50763,193,16855,26124,7955,4477,9269,2938,0,0,0,0,0,0,0,0
W07000044,W92000004,Wrexham,Clwyd,Wales,Wales,County,08/05/15 01:26,Lab hold,Lab,Con,50992,32719,55,1831,10350,12181,1735,5072,669,0,2501,0,0,0,0,0,211
E14001056,E12000008,Wycombe,Buckinghamshire,South East,England,County,08/05/15 05:06,Con hold,Con,Lab,76371,51439,319,14856,26444,11588,4546,5198,3086,0,0,0,0,0,0,0,577
E14001057,E12000002,Wyre and Preston North,Lancashire,North West,England,County,08/05/15 05:14,Con hold,Con,Lab,70637,49893,190,14151,26528,12377,2712,6577,1699,0,0,0,0,0,0,0,0
E14001058,E12000005,Wyre Forest,Hereford and Worcester,West Midlands,England,County,08/05/15 06:56,Con hold,Con,Lab,77407,49440,108,12871,22394,9523,1228,7967,1117,0,0,0,0,0,0,0,7211
E14001059,E12000002,Wythenshawe and Sale East,Greater Manchester,North West,England,Borough,08/05/15 04:33,Lab hold,Lab,Con,75994,43263,168,10569,11124,21693,1927,6354,1658,0,0,0,0,0,0,0,507
E14001060,E12000009,Yeovil,Somerset,South West,England,County,08/05/15 05:54,Con gain from LD,Con,LD,82447,56933,163,5313,24178,4053,18865,7646,2191,0,0,0,0,0,0,0,0
W07000041,W92000004,Ynys Mon,Gwynedd,Wales,Wales,County,08/05/15 03:47,Lab hold,Lab,PC,49939,34926,67,229,7393,10871,751,5121,0,0,10642,0,0,0,0,0,148
E14001061,E12000003,York Central,North Yorkshire,Yorkshire and The Humber,England,Borough,08/05/15 08:32,Lab hold,Lab,Con,75351,47677,224,6716,13496,20212,3804,4795,4791,0,0,0,0,0,0,0,579
E14001062,E12000003,York Outer,North Yorkshire,Yorkshire and The Humber,England,County,08/05/15 08:38,Con hold,Con,Lab,78561,53903,154,13129,26477,13348,6269,5251,2558,0,0,0,0,0,0,0,0
